"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"RSM00034880","ASTRAKAN, RS","1997-01-24","31","35","27"
"RSM00034880","ASTRAKAN, RS","1997-01-25","35","37","33"
"RSM00034880","ASTRAKAN, RS","1997-01-26","24","33","18"
"RSM00034880","ASTRAKAN, RS","1997-01-27","14","18","11"
"RSM00034880","ASTRAKAN, RS","1997-01-28","10","15","4"
"RSM00034880","ASTRAKAN, RS","1997-01-29","26","33","15"
"RSM00034880","ASTRAKAN, RS","1997-01-30","17","27","12"
"RSM00034880","ASTRAKAN, RS","1997-01-31","4","12","1"
"RSM00034880","ASTRAKAN, RS","1997-02-01","20","34","3"
"RSM00034880","ASTRAKAN, RS","1997-02-02","28","32","23"
"RSM00034880","ASTRAKAN, RS","1997-02-03","15","24","5"
"RSM00034880","ASTRAKAN, RS","1997-02-04","7","17","0"
"RSM00034880","ASTRAKAN, RS","1997-02-05","3","14","-6"
"RSM00034880","ASTRAKAN, RS","1997-02-06","3","23","-7"
"RSM00034880","ASTRAKAN, RS","1997-02-07","18","33","2"
"RSM00034880","ASTRAKAN, RS","1997-02-08","16","24","9"
"RSM00034880","ASTRAKAN, RS","1997-02-09","29","35","18"
"RSM00034880","ASTRAKAN, RS","1997-02-10","31","35","29"
"RSM00034880","ASTRAKAN, RS","1997-02-11","24","33","15"
"RSM00034880","ASTRAKAN, RS","1997-02-12","35","37","33"
"RSM00034880","ASTRAKAN, RS","1997-02-13","37","41","35"
"RSM00034880","ASTRAKAN, RS","1997-02-14","37","48","33"
"RSM00034880","ASTRAKAN, RS","1997-02-15","35","42","31"
"RSM00034880","ASTRAKAN, RS","1997-02-16","38","47","31"
"RSM00034880","ASTRAKAN, RS","1997-02-17","39","46","34"
"RSM00034880","ASTRAKAN, RS","1997-02-18","29","41","22"
"RSM00034880","ASTRAKAN, RS","1997-02-19","18","22","14"
"RSM00034880","ASTRAKAN, RS","1997-02-20","12","19","6"
"RSM00034880","ASTRAKAN, RS","1997-02-21","15","26","7"
"RSM00034880","ASTRAKAN, RS","1997-02-22","25","28","21"
"RSM00034880","ASTRAKAN, RS","1997-02-23","25","30","21"
"RSM00034880","ASTRAKAN, RS","1997-02-24","26","35","19"
"RSM00034880","ASTRAKAN, RS","1997-02-25","27","30","23"
"RSM00034880","ASTRAKAN, RS","1997-02-26","30","34","27"
"RSM00034880","ASTRAKAN, RS","1997-02-27","30","49","19"
"RSM00034880","ASTRAKAN, RS","1997-02-28","33","50","23"
"RSM00034880","ASTRAKAN, RS","1997-03-01","36","42","32"
"RSM00034880","ASTRAKAN, RS","1997-03-02","34","42","29"
"RSM00034880","ASTRAKAN, RS","1997-03-03","35","44","30"
"RSM00034880","ASTRAKAN, RS","1997-03-04","35","39","32"
"RSM00034880","ASTRAKAN, RS","1997-03-05","36","46","31"
"RSM00034880","ASTRAKAN, RS","1997-03-06","35","38","32"
"RSM00034880","ASTRAKAN, RS","1997-03-07","33","39","30"
"RSM00034880","ASTRAKAN, RS","1997-03-08","31","37","25"
"RSM00034880","ASTRAKAN, RS","1997-03-09","32","36","28"
"RSM00034880","ASTRAKAN, RS","1997-03-10","34","43","28"
"RSM00034880","ASTRAKAN, RS","1997-03-11","36","46","29"
"RSM00034880","ASTRAKAN, RS","1997-03-12","39","53","29"
"RSM00034880","ASTRAKAN, RS","1997-03-13","42","52","32"
"RSM00034880","ASTRAKAN, RS","1997-03-14","42","58","30"
"RSM00034880","ASTRAKAN, RS","1997-03-15","43","58","34"
"RSM00034880","ASTRAKAN, RS","1997-03-16","42","52","37"
"RSM00034880","ASTRAKAN, RS","1997-03-17","37","49","30"
"RSM00034880","ASTRAKAN, RS","1997-03-18","36","43","29"
"RSM00034880","ASTRAKAN, RS","1997-03-19","34","40","29"
"RSM00034880","ASTRAKAN, RS","1997-03-20","34","41","29"
"RSM00034880","ASTRAKAN, RS","1997-03-21","32","46","21"
"RSM00034880","ASTRAKAN, RS","1997-03-22","38","50","30"
"RSM00034880","ASTRAKAN, RS","1997-03-23","40","50","31"
"RSM00034880","ASTRAKAN, RS","1997-03-24","39","49","34"
"RSM00034880","ASTRAKAN, RS","1997-03-25","37","46","27"
"RSM00034880","ASTRAKAN, RS","1997-03-26","42","51","32"
"RSM00034880","ASTRAKAN, RS","1997-03-27","39","47","34"
"RSM00034880","ASTRAKAN, RS","1997-03-28","36","41","33"
"RSM00034880","ASTRAKAN, RS","1997-03-29","39","47","33"
"RSM00034880","ASTRAKAN, RS","1997-03-30","41","56","27"
